index,id,country,genus,species,lat,lon,date,upper,lower
892,KNM-ER_3735,kenya,homo,habilis,4.04698,36.32705,1.925,1.98,1.87
893,KNM-ER_3736,kenya,homo,indet,4.06463,36.36836,1.925,1.98,1.87
894,KNM-ER_3885,kenya,paranthropus,boisei,3.98128,36.3183,1.78,1.78,1.78
895,KNM-ER_3886,kenya,paranthropus,boisei,3.98128,36.3183,1.78,1.78,1.78
896,KNM-ER_3891,kenya,homo,indet,4.06463,36.36836,1.725,1.85,1.6
897,KNM-ER_3950,kenya,homo,indet,3.90672,36.37759,1.72,1.88,1.56
898,KNM-ER_3951,kenya,indet,indet,4.15414,36.3971,1.72,1.88,1.56
899,KNM-ER_3952,kenya,paranthropus,boisei,4.06463,36.36836,1.72,1.88,1.56
900,KNM-ER_3953,kenya,homo,indet,4.06463,36.36836,1.925,1.98,1.87
901,KNM-ER_3954,kenya,paranthropus,boisei,3.90672,36.37759,1.72,1.88,1.56
902,KNM-ER_3956,kenya,homo,indet,3.86863,36.25583,1.925,1.98,1.87
903,KNM-ER_403,kenya,paranthropus,boisei,3.90715,36.23212,1.72,1.88,1.56
904,KNM-ER_405,kenya,paranthropus,boisei,4.06463,36.36836,1.72,1.88,1.56
905,KNM-ER_417,kenya,indet,indet,4.22023,36.4252,1.925,1.98,1.87
906,KNM-ER_45510,kenya,paranthropus,boisei,3.86889,36.36177,1.9,1.9,1.9
907,KNM-ER_5428,kenya,homo,erectus,3.92409,36.31533,1.6,1.6,1.6
908,KNM-ER_5429,kenya,paranthropus,boisei,3.92409,36.31533,1.62,1.7,1.54
909,KNM-ER_5879,kenya,indet,indet,3.86889,36.36177,1.925,1.98,1.87
910,KNM-ER_5880,kenya,homo,indet,3.86863,36.25583,1.925,1.98,1.87
911,KNM-ER_5881,kenya,homo,indet,4.07095,36.36063,1.9,1.9,1.9
912,KNM-ER_5882,kenya,homo,indet,4.06463,36.36836,1.72,1.88,1.56
913,KNM-ER_5884,kenya,indet,indet,4.06463,36.36836,1.72,1.88,1.56
914,KNM-ER_60000,kenya,homo,indet,4.07158,36.36094,1.825,1.87,1.78
915,KNM-ER_6128,kenya,indet,indet,3.98128,36.3183,1.72,1.88,1.56
916,KNM-ER_62000,kenya,homo,indet,4.16626,36.39982,1.93,1.95,1.91
917,KNM-ER_62003,kenya,homo,indet,4.18503,36.41261,1.925,1.95,1.9
918,KNM-ER_71396,kenya,indet,indet,4.2065,36.405,3.52,3.6,3.44
919,KNM-ER_72590,kenya,indet,indet,4.2065,36.405,3.52,3.6,3.44
920,KNM-ER_72591,kenya,indet,indet,4.2065,36.405,3.52,3.6,3.44
921,KNM-ER_72592,kenya,indet,indet,4.2065,36.405,3.52,3.6,3.44
922,KNM-ER_730,kenya,homo,erectus,3.90715,36.23212,1.6,1.6,1.6
923,KNM-ER_7330,kenya,homo,indet,3.8926,36.29036,1.72,1.88,1.56
924,KNM-ER_734,kenya,indet,indet,3.90715,36.23212,1.72,1.88,1.56
925,KNM-ER_736,kenya,homo,indet,3.90715,36.23212,1.7,1.7,1.7
926,KNM-ER_737,kenya,homo,indet,3.90715,36.23212,1.72,1.88,1.56
927,KNM-ER_738,kenya,indet,indet,4.06463,36.36836,1.88,1.88,1.88
928,KNM-ER_810,kenya,paranthropus,boisei,3.98128,36.3183,1.72,1.88,1.56
929,KNM-ER_811,kenya,homo,indet,3.98128,36.3183,1.925,1.98,1.87
930,KNM-ER_812,kenya,paranthropus,boisei,3.98128,36.3183,1.78,1.78,1.78
931,KNM-ER_813,kenya,homo,indet,3.98128,36.3183,1.78,1.78,1.78
932,KNM-ER_814,kenya,paranthropus,boisei,3.98128,36.3183,1.78,1.78,1.78
933,KNM-ER_816,kenya,paranthropus,boisei,3.98128,36.3183,1.72,1.88,1.56
934,KNM-ER_817,kenya,homo,indet,3.93251,36.33873,1.72,1.88,1.56
935,KNM-ER_997,kenya,homo,indet,3.98128,36.3183,1.72,1.88,1.56
936,KNM-ER_998,kenya,indet,indet,3.98128,36.3183,1.72,1.88,1.56
937,KNM-WT_42718,kenya,homo,indet,3.95333,35.78833,2.33,2.35,2.31
938,KNM-WT_8556,kenya,australopithecus,indet,3.86365,35.75373,3.26,3.27,3.25
939,KNM-WT_8557,kenya,australopithecus,indet,3.8816,35.75632,3.26,3.27,3.25
940,KNM-WT_16002,kenya,australopithecus,indet,3.9,35.77,2.7,3.0,2.4
941,KNM-WT_16003,kenya,australopithecus,indet,3.862,35.75387,3.26,3.27,3.25
942,KNM-WT_16006,kenya,australopithecus,indet,3.88348,35.75823,3.35,3.4,3.3
943,KNM-WT_17000,kenya,paranthropus,aethiopicus,3.9,35.77,2.53,2.55,2.51
944,KNM-WT_38332,kenya,australopithecus,indet,3.88045,35.7574,3.35,3.5,3.2
945,KNM-WT_38333,kenya,australopithecus,indet,3.878,35.75562,3.45,3.5,3.4
946,KNM-WT_38334,kenya,australopithecus,indet,3.90637,35.80532,3.35,3.5,3.2
947,KNM-WT_38335,kenya,australopithecus,indet,3.88223,35.75747,3.35,3.5,3.2
948,KNM-WT_38336,kenya,australopithecus,indet,3.9,35.77,2.985,3.44,2.53
949,KNM-WT_38337,kenya,australopithecus,indet,3.88532,35.75852,3.35,3.5,3.2
950,KNM-WT_38338,kenya,australopithecus,indet,3.88562,35.75903,3.35,3.5,3.2
951,KNM-WT_38339,kenya,australopithecus,indet,3.89319,35.77917,3.45,3.5,3.4
952,KNM-WT_38341,kenya,australopithecus,indet,3.87823,35.75473,2.985,3.44,2.53
953,KNM-WT_38342,kenya,australopithecus,indet,3.8834,35.75988,3.35,3.5,3.2
954,KNM-WT_38343,kenya,kenyanthropus,platyops,3.8789,35.75147,3.35,3.5,3.2
955,KNM-WT_38344,kenya,australopithecus,indet,3.86905,35.76807,3.35,3.5,3.2
956,KNM-WT_38345,kenya,australopithecus,indet,3.86365,35.75373,3.35,3.5,3.2
957,KNM-WT_38346,kenya,australopithecus,indet,3.86365,35.75373,3.35,3.5,3.2
958,KNM-WT_38347,kenya,australopithecus,indet,3.86365,35.75373,3.35,3.5,3.2
959,KNM-WT_38348,kenya,australopithecus,indet,3.86365,35.75373,2.985,3.44,2.53
960,KNM-WT_38349,kenya,australopithecus,indet,3.86443,35.75395,3.35,3.5,3.2
961,KNM-WT_38350,kenya,kenyanthropus,platyops,3.86558,35.75462,3.3,3.4,3.2
962,KNM-WT_38351,kenya,paranthropus,aethiopicus,3.9,35.77,2.985,3.44,2.53
963,KNM-WT_38352,kenya,australopithecus,indet,3.86443,35.75395,3.35,3.5,3.2
964,KNM-WT_38353,kenya,paranthropus,boisei,3.9,35.77,2.1,2.33,1.87
965,KNM-WT_38354,kenya,paranthropus,aethiopicus,3.9,35.77,2.985,3.44,2.53
966,KNM-WT_38355,kenya,australopithecus,indet,3.8669,35.76947,3.2,3.3,3.1
967,KNM-WT_38356,kenya,australopithecus,indet,3.86662,35.76962,3.2,3.3,3.1
968,KNM-WT_38357,kenya,australopithecus,indet,3.8652,35.75387,3.2,3.3,3.1
969,KNM-WT_38358,kenya,australopithecus,indet,3.86365,35.75373,3.35,3.5,3.2
970,KNM-WT_38359,kenya,australopithecus,indet,3.86365,35.75373,3.35,3.5,3.2
971,KNM-WT_38361,kenya,australopithecus,indet,3.8997,35.80135,3.35,3.5,3.2
972,KNM-WT_38362,kenya,australopithecus,indet,3.86352,35.75123,3.35,3.5,3.2
973,KNM-WT_39949,kenya,australopithecus,indet,3.86365,35.75373,3.35,3.5,3.2
974,KNM-WT_39950,kenya,australopithecus,indet,3.98392,35.78927,3.35,3.5,3.2
975,KNM-WT_39951,kenya,australopithecus,indet,3.98392,35.78927,3.35,3.5,3.2
976,KNM-WT_39952,kenya,australopithecus,indet,3.98392,35.78927,3.35,3.5,3.2
977,KNM-WT_39953,kenya,australopithecus,indet,3.98392,35.78927,3.35,3.5,3.2
978,KNM-WT_39954,kenya,australopithecus,indet,3.98392,35.78927,3.35,3.5,3.2
979,KNM-WT_39955,kenya,australopithecus,indet,3.98392,35.78927,3.35,3.5,3.2
980,KNM-WT_40000,kenya,kenyanthropus,platyops,3.9005,35.74,3.485,3.57,3.4
981,KNM-WT_40001,kenya,kenyanthropus,platyops,3.86365,35.75373,3.35,3.5,3.2
982,KNM-WT_66289,kenya,australopithecus,indet,3.86582,35.73665,3.35,3.5,3.2
983,KNM-WT_66290,kenya,australopithecus,indet,3.861,35.75477,3.35,3.5,3.2
984,KNM-WT_66291,kenya,australopithecus,indet,3.86427,35.75437,3.35,3.5,3.2
985,KNM-LT_23181,kenya,kenyanthropus,platyops,2.9,36.05,3.3,3.4,3.03
986,KNM-LT_23182,kenya,kenyanthropus,platyops,2.9,36.05,3.3,3.4,3.03
987,KNM-LT_23183,kenya,kenyanthropus,platyops,2.9,36.05,3.3,3.4,3.03
988,KNM-LT_25936,kenya,kenyanthropus,platyops,2.9,36.05,3.3,3.4,3.03
989,KNM-WT_17400,kenya,paranthropus,boisei,4.05694,35.76556,1.77,1.87,1.67
990,KNM-WT_37745,kenya,homo,ergaster,4.32,35.79,1.75,1.8,1.7
991,KNM-WT_15000,kenya,homo,erectus,4.132,35.877,1.535,1.56,1.51
992,KNM-WT_16001,kenya,homo,erectus,4.132,35.877,1.57,1.62,1.52
993,KNM-WT_38340,kenya,homo,erectus,4.132,35.877,1.455,1.61,1.3
994,KNM-WT_64910,kenya,paranthropus,boisei,4.00254,35.79375,2.25,2.27,2.23
996,KNM-NG_77315,kenya,paranthropus,indet,0.41667,34.46028,2.9,3.032,2.595
997,KNM-NG_77316,kenya,paranthropus,indet,0.41667,34.46028,2.9,3.032,2.595
998,KNM-BC_1,kenya,homo,indet,0.62678,35.87469,2.4245,2.456,2.393
999,OCO_BAR_900_11,kenya,indet,indet,0.62678,35.87469,3.15,3.3,3.0
1000,HCRP_RC_911,malawi,paranthropus,boisei,-10.2,33.6,2.4,2.5,2.3
1001,HCRP-MR-1106,malawi,homo,rudolfensis,-10.2,33.6,2.4,2.5,2.3
1002,HCRP-U18-501,malawi,homo,rudolfensis,-10.5,33.9,2.4,2.5,2.3
1003,TA_1,south_africa,australopithecus,africanus,-27.61594,24.6353,2.805,3.03,2.58
1004,CD1634,south_africa,australopithecus,robustus,-26.01278,27.74583,1.4,1.4,1.4
1005,CD1638,south_africa,australopithecus,robustus,-26.01278,27.74583,1.4,1.4,1.4
1006,CD5773,south_africa,indet,indet,-26.01278,27.74583,1.463,1.526,1.4
1007,CD5774,south_africa,australopithecus,robustus,-26.01278,27.74583,1.463,1.526,1.4
1008,CD6807,south_africa,australopithecus,robustus,-26.01278,27.74583,1.463,1.526,1.4
1009,CD17796,south_africa,australopithecus,robustus,-26.01278,27.74583,1.463,1.526,1.4
1010,CD22619,south_africa,australopithecus,robustus,-26.01278,27.74583,1.463,1.526,1.4
1014,DNH_1,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1015,DNH_10,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1016,DNH_100,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1017,DNH_101,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1018,DNH_102,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1019,DNH_103,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1020,DNH_104,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1021,DNH_105,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1022,DNH_106,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1023,DNH_107,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1024,DNH_108,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1025,DNH_109,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1026,DNH_115,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1027,DNH_116,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1028,DNH_117,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1029,DNH_118,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1030,DNH_12,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1031,DNH_121,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1032,DNH_122,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1033,DNH_125,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1034,DNH_126,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1035,DNH_128,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1036,DNH_129,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1037,DNH_13,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1038,DNH_132,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1039,DNH_133,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1040,DNH_134,south_africa,homo,erectus,-25.985,27.71,1.995,2.04,1.95
1041,DNH_136,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1042,DNH_138,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1043,DNH_14,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1044,DNH_140,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1045,DNH_143,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1046,DNH_146,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1047,DNH_147,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1048,DNH_148,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1049,DNH_149,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1050,DNH_15,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1051,DNH_152,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1052,DNH_155,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1053,DNH_16,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1054,DNH_17,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1055,DNH_18,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1056,DNH_19,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1057,DNH_2,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1058,DNH_20,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1059,DNH_21,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1060,DNH_22,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1061,DNH_23,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1062,DNH_24,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1063,DNH_25,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1064,DNH_26,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1065,DNH_27,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1066,DNH_28,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1067,DNH_29,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1068,DNH_3,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1069,DNH_30,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1070,DNH_32,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1071,DNH_34,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1072,DNH_35,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1073,DNH_36,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1074,DNH_39,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1075,DNH_4,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1076,DNH_40,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1077,DNH_41,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1078,DNH_42,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1079,DNH_43,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1080,DNH_44,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1081,DNH_45,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1082,DNH_46,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1083,DNH_47,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1084,DNH_48,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1085,DNH_49,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1086,DNH_5,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1087,DNH_51,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1088,DNH_52,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1089,DNH_53,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1090,DNH_54,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1091,DNH_56,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1092,DNH_57,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1093,DNH_58,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1094,DNH_59,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1095,DNH_6,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1096,DNH_60,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1097,DNH_62,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1098,DNH_63,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1099,DNH_65,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1100,DNH_66,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1101,DNH_67,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1102,DNH_68,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1103,DNH_7,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1104,DNH_70,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1105,DNH_71,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1106,DNH_73,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1107,DNH_74,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1108,DNH_75,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1109,DNH_77,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1110,DNH_78,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1111,DNH_79,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1112,DNH_8,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1113,DNH_80,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1114,DNH_81,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1115,DNH_82,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1116,DNH_83,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1117,DNH_84,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1118,DNH_85,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1119,DNH_86,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1120,DNH_87,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1121,DNH_88,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1122,DNH_89,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1123,DNH_90,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1124,DNH_91,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1125,DNH_92,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1126,DNH_93,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1127,DNH_94,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1128,DNH_95,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1129,DNH_96,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1130,DNH_97,south_africa,paranthropus,robustus,-25.985,27.71,1.995,2.04,1.95
1131,DNH_98,south_africa,indet,indet,-25.985,27.71,1.995,2.04,1.95
1132,DNH_99,south_africa,homo,indet,-25.985,27.71,1.995,2.04,1.95
1133,GD_A-1,south_africa,indet,indet,-25.8254,27.84673,1.865,1.95,1.78
1134,GD_A-2,south_africa,paranthropus,robustus,-25.8254,27.84673,1.865,1.95,1.78
1135,HGT_500,south_africa,indet,indet,-25.85761,27.83512,1.95,2.3,1.95
1136,KB_5223,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1137,KB_5226,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1138,KB_6067,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1139,KW_10100,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1140,KW_10120,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1141,KW_10140,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1142,KW_10150,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1143,KW_10160,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1144,KW_10675,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1145,KW_10730,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1146,KW_10840,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1148,KW_10844,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1149,KW_10845,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1150,KW_6220,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1151,KW_6224,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1152,KW_6302,south_africa,indet,indet,-26.01139,27.75,1.95,1.95,1.95
1153,KW_6420,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1154,KW_6581,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1155,KW_6584,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1156,KW_6790,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1157,KW_7010,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1158,KW_7600,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1159,KW_7601,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1160,KW_8210,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1161,KW_8630,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1162,KW_9000,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1163,KW_9100,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1164,KW_9600,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1165,KW_9610,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1166,KW_9623,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1167,KW_9640,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1168,KW_9645,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1169,KW_9700,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1170,KW_9900,south_africa,paranthropus,robustus,-26.01139,27.75,1.95,1.95,1.95
1171,MLC_1,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1172,MLD_1,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1173,MLD_10,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1174,MLD_11_30,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1175,MLD_12,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1176,MLD_13,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1177,MLD_14,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1178,MLD_15,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1179,MLD_16,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1180,MLD_17,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1181,MLD_18,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1182,MLD_19,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1183,MLD_2,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1184,MLD_20,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1185,MLD_22,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1186,MLD_24,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1187,MLD_25,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1188,MLD_27,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1189,MLD_28,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1190,MLD_29,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1191,MLD_3,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1192,MLD_32,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1193,MLD_34,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1194,MLD_37_38,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1195,MLD_39,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1196,MLD_4,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1197,MLD_40,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1198,MLD_41,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1199,MLD_44,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1200,MLD_45,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1201,MLD_46,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1202,MLD_5,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1203,MLD_6,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1204,MLD_7,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1205,MLD_8,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
1206,MLD_9,south_africa,australopithecus,africanus,-24.2,28.95,2.805,3.03,2.58
